name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,18.88888888888889,214.01831963327197,3101.222222222222,0.3888888888888889,0.3333333333333333
object_semantics_group,24.5,176.40015423297882,2094.0,0.5,0.5
object_semantics_preference,15.0,112.99272446632385,1775.8,0.5333333333333333,0.4
object_semantics_ownership,17.0,123.26969456672668,2302.0,1.0,1.0
user_pattern_preference,22.272727272727273,239.20468570969322,3551.090909090909,0.3636363636363636,0.2727272727272727
user_pattern_routine,10.5,512.3894399404526,6883.5,0.5,0.5
object_semantics_total,18.294117647058822,174.54108835669126,2545.8823529411766,0.48039215686274517,0.4117647058823529
user_pattern_total,20.46153846153846,281.2331094375023,4063.769230769231,0.38461538461538464,0.3076923076923077
total_results,19.233333333333334,220.7742974917094,3203.633333333333,0.4388888888888889,0.36666666666666664
