name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,16.555555555555557,249.95192670822144,4202.0,0.7222222222222222,0.6666666666666666
object_semantics_group,26.0,257.284574508667,3580.0,0.0,0.0
object_semantics_preference,13.8,108.76058011054992,1598.6,0.7999999999999999,0.6
object_semantics_ownership,17.0,137.9080936908722,2364.0,1.0,1.0
user_pattern_preference,15.181818181818182,319.58204995502126,5332.181818181818,0.2303030303030303,0.18181818181818182
user_pattern_routine,14.5,282.8396135568619,3492.0,0.5,0.5
object_semantics_total,16.88235294117647,202.6969108020558,3255.0,0.676470588235294,0.5882352941176471
user_pattern_total,15.076923076923077,313.9293674322275,5049.076923076923,0.2717948717948718,0.23076923076923078
total_results,16.1,250.89764200846355,4032.4333333333334,0.5011111111111111,0.43333333333333335
