name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,16.363636363636363,156.42425311695445,2296.690909090909,0.9575757575757576,0.9454545454545454
object_semantics_group,19.0,130.98941291295566,1895.3846153846155,0.9743589743589743,0.9230769230769231
object_semantics_preference,16.705882352941178,140.9179554125842,1869.0588235294117,0.980392156862745,0.9411764705882353
object_semantics_ownership,14.75,117.27516967058182,1834.75,1.0,1.0
user_pattern_preference,14.69047619047619,141.55491856166296,2288.0476190476193,0.9162698412698413,0.8928571428571429
user_pattern_routine,15.678571428571429,151.4732357263565,2376.1428571428573,0.8214285714285714,0.8214285714285714
object_semantics_total,16.741573033707866,147.98766528086716,2135.629213483146,0.9662921348314608,0.9438202247191011
user_pattern_total,14.9375,144.03449785283632,2310.0714285714284,0.8925595238095239,0.875
total_results,15.7363184079602,145.7849053209694,2232.830845771144,0.9252072968490878,0.9054726368159204
