name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,14.11111111111111,259.02357268333435,3325.5555555555557,0.5185185185185185,0.3333333333333333
object_semantics_group,17.5,289.18506717681885,3600.0,0.16666666666666666,0.0
object_semantics_preference,15.8,168.5651020526886,1966.2,0.48,0.2
object_semantics_ownership,11.0,148.6497905254364,2424.0,0.0,0.0
user_pattern_preference,16.09090909090909,238.07992122390053,2936.2727272727275,0.5454545454545454,0.5454545454545454
user_pattern_routine,10.5,277.4887672662735,3216.0,1.0,1.0
object_semantics_total,14.823529411764707,229.47397584073684,2905.0,0.4352941176470588,0.23529411764705882
user_pattern_total,15.23076923076923,244.14282061503485,2979.3076923076924,0.6153846153846154,0.6153846153846154
total_results,15.0,235.83047524293264,2937.2,0.5133333333333333,0.4
