name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,17.70909090909091,221.70105381445453,2429.2727272727275,0.9257575757575757,0.8909090909090909
object_semantics_group,18.615384615384617,180.52937824909503,1824.6153846153845,0.8717948717948718,0.8461538461538461
object_semantics_preference,17.823529411764707,217.10080094898447,2105.705882352941,0.9803921568627452,0.9411764705882353
object_semantics_ownership,19.0,301.0233288407326,3740.75,0.75,0.75
user_pattern_preference,15.773809523809524,206.07585693257195,2387.5476190476193,0.8492063492063492,0.8333333333333334
user_pattern_routine,15.964285714285714,205.1980880158288,2195.714285714286,0.9107142857142857,0.8928571428571429
object_semantics_total,17.921348314606742,218.37355964639212,2338.0898876404494,0.9204119850187267,0.8876404494382022
user_pattern_total,15.821428571428571,205.85641470338618,2339.589285714286,0.8645833333333333,0.8482142857142857
total_results,16.751243781094526,211.39883211596094,2338.9253731343283,0.8893034825870647,0.8656716417910447
