name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,17.444444444444443,220.22491966353522,2835.4444444444443,0.8888888888888888,0.8888888888888888
object_semantics_group,22.5,353.893138051033,5888.0,0.5,0.0
object_semantics_preference,17.2,154.12831854820251,2113.2,0.9333333333333333,0.8
object_semantics_ownership,12.0,132.57954001426697,2351.0,1.0,1.0
user_pattern_preference,21.545454545454547,305.6465725465254,4237.545454545455,0.5606060606060607,0.45454545454545453
user_pattern_routine,15.0,332.86642849445343,3990.0,0.5,0.5
object_semantics_total,17.647058823529413,211.35480504877427,2953.6470588235293,0.8627450980392156,0.7647058823529411
user_pattern_total,20.53846153846154,309.83424269236053,4199.461538461538,0.5512820512820513,0.46153846153846156
total_results,18.9,254.02922802766165,3493.5,0.7277777777777777,0.6333333333333333
